1658,Trident Ltd.,Textiles & Apparel,45.15,"Strong Momentum: Price above short, medium and long term moving averages",Negative Breakdown First Support (LTP < S1),RSI indicating price strength ,No Threat for this stock,44.7,45.85,25.05,52.9
1659,Tricom India Ltd.,Computers - Software Medium & Small,0.77,No Strength for this stock,No weakness for this stock,No Opportunity for this stock,No Threat for this stock,0.77,0.77,0.77,1.4
1660,Trident Lifeline Ltd.,Food & Drug Retailing,186.2,Company with high TTM EPS Growth,Negative Breakdown Third Support (LTP < S3),RSI indicating price strength ,No Threat for this stock,186.2,193.1,123.25,239.7
1661,Trent (Warrants) Ltd.,NaN,NaN,No Strength for this stock,No weakness for this stock,No Opportunity for this stock,No Threat for this stock,NaN,NaN,NaN,NaN
1662,Tribhuvan Housing Ltd.,Construction & Contracting - Housing,0.21,No Strength for this stock,No weakness for this stock,No Opportunity for this stock,No Threat for this stock,0.21,0.21,0.19,0.25
1663,Tri Star Soya Products Ltd.,NaN,NaN,No Strength for this stock,No weakness for this stock,No Opportunity for this stock,No Threat for this stock,NaN,NaN,NaN,NaN
1664,Tricom Fruit Products Ltd.,Consumer Food,1.52,Efficient in managing Assets to generate Profits - ROA improving since last 2 year,Low Piotroski Score : Companies with weak financials,Positive Breakout First Resistance ( LTP > R1) ,No Threat for this stock,1.52,1.52,0.96,1.82
1665,Tribhovandas Bhimji Zaveri Ltd.,Diamond  &  Jewellery,131.5,"Strong Momentum: Price above short, medium and long term moving averages",Decline in Net Profit with falling Profit Margin (QoQ),Highest Recovery from 52 Week Low ,No Threat for this stock,130.05,131.95,58.15,144.95
1666,Trent Ltd.,Retailing,NaN,"Strong Momentum: Price above short, medium and long term moving averages",Declining Net Cash Flow : Companies not able to generate net cash,Brokers upgraded recommendation or target price in the past three months ,No Threat for this stock,3192.15,3252.6,1155.0,3252.6
1667,Trident Projects Ltd.,NaN,NaN,No Strength for this stock,No weakness for this stock,No Opportunity for this stock,No Threat for this stock,NaN,NaN,NaN,NaN
1668,Trend East West LPG Bottling Ltd.,NaN,NaN,No Strength for this stock,No weakness for this stock,No Opportunity for this stock,No Threat for this stock,NaN,NaN,NaN,NaN
1669,TRF Ltd.,Engineering - Industrial Equipments,247.6,Strong Annual EPS Growth,Companies with High Debt,Stock with Low PE (PE < = 10) ,No Threat for this stock,247.0,254.9,155.1,293.95
1670,Trezer Oil Agro Tech Ltd.,NaN,NaN,No Strength for this stock,No weakness for this stock,No Opportunity for this stock,No Threat for this stock,NaN,NaN,NaN,NaN
1671,Trejhara Solutions Ltd.,Software,199.85,"Strong Momentum: Price above short, medium and long term moving averages",Promoters increased pledged shares QoQ,Highest Recovery from 52 Week Low ,No Threat for this stock,195.25,203.95,47.0,222.65
1672,Trend Designs Ltd.,NaN,NaN,No Strength for this stock,No weakness for this stock,No Opportunity for this stock,No Threat for this stock,NaN,NaN,NaN,NaN
1673,Trend Electronics Ltd.,NaN,12.87,No Strength for this stock,No weakness for this stock,No Opportunity for this stock,No Threat for this stock,12.87,12.87,7.65,22.25
1674,Transvoy Logistics India Ltd.,Logistics,61.01,Growth in Net Profit with increasing Profit Margin (QoQ),New 52 week low today,Turnaround companies- loss to profit QoQ ,No Threat for this stock,56.9,65.95,56.9,113.5
1675,Treadsdirect Ltd.,NaN,NaN,No Strength for this stock,No weakness for this stock,No Opportunity for this stock,No Threat for this stock,NaN,NaN,NaN,NaN
1676,Transpek Industry Ltd.,Commodity Chemicals,NaN,"Strong Momentum: Price above short, medium and long term moving averages",Degrowth in Revenue and Profit,RSI indicating price strength ,No Threat for this stock,2070.0,2170.0,1440.0,2287.0
1677,Transwind Infrastructures Ltd.,Telecommunication - Equipment,NaN,"Strong Momentum: Price above short, medium and long term moving averages",Negative Breakdown Third Support (LTP < S3),Highest Recovery from 52 Week Low ,No Threat for this stock,25.6,27.0,5.25,28.55
1743,Titaanium Ten Enterprise Ltd.,Textiles & Apparel,0.0,Effectively using its capital to generate profit - RoCE improving in last 2 years,No weakness for this stock,Highest Recovery from 52 Week Low ,No Threat for this stock,0.0,0.0,15.75,52.0
1678,Tree House Education and Accessories Ltd.,Educational Institutions,23.74,"Strong Momentum: Price above short, medium and long term moving averages",Inefficient use of capital to generate profits - RoCE declining in the last 2 years,Highest Recovery from 52 Week Low ,No Threat for this stock,23.25,24.1,10.55,27.15
1679,Transpower Engineering Ltd.,NaN,NaN,No Strength for this stock,No weakness for this stock,No Opportunity for this stock,No Threat for this stock,NaN,NaN,NaN,NaN
1680,Transindia Lamps Ltd.,NaN,NaN,No Strength for this stock,No weakness for this stock,No Opportunity for this stock,No Threat for this stock,NaN,NaN,NaN,NaN
1681,Translam Industries. Ltd.,NaN,NaN,No Strength for this stock,No weakness for this stock,No Opportunity for this stock,No Threat for this stock,NaN,NaN,NaN,NaN
1682,Transport Corporation of India Ltd.,Ground Freight & Logistics Services,861.95,"Strong Momentum: Price above short, medium and long term moving averages",MFs decreased their shareholding last quarter,Brokers upgraded recommendation or target price in the past three months ,No Threat for this stock,858.0,867.3,591.0,912.0
1683,Transwarranty Finance Ltd.,Finance - NBFC,11.65,Growth in Net Profit with increasing Profit Margin (QoQ),Degrowth in Revenue and Profit,Stock with Low PE (PE < = 10) ,No Threat for this stock,11.2,12.15,7.9,15.5
1684,Transgene Biotek Ltd.,Hospital & Healthcare Services,11.87,"Strong Momentum: Price above short, medium and long term moving averages",Low Piotroski Score : Companies with weak financials,Positive Breakout Third Resistance ( LTP > R3) ,No Threat for this stock,11.0,11.87,2.28,11.87
1685,Transteel Seating Technologies Ltd.,Household & Personal Products,NaN,Effectively using its capital to generate profit - RoCE improving in last 2 years,No weakness for this stock,RSI indicating price strength ,No Threat for this stock,94.9,99.9,70.0,105.0
1686,Transindia Real Estate Ltd.,Real Estate Operations,54.0,Growth in Net Profit with increasing Profit Margin (QoQ),MFs decreased their shareholding last quarter,Positive Breakout First Resistance ( LTP > R1) ,No Threat for this stock,51.9,54.9,2.0,58.4
1687,Transglobe Foods Ltd.,Consumer Food,0.0,No Strength for this stock,No weakness for this stock,No Opportunity for this stock,No Threat for this stock,146.9,146.9,60.01,146.9
1688,Transpact Enterprises Ltd.,Medical Equipment/Supplies/Accessories,0.0,"Strong Momentum: Price above short, medium and long term moving averages",Decline in Net Profit with falling Profit Margin (QoQ),Highest Recovery from 52 Week Low ,No Threat for this stock,0.0,0.0,NaN,NaN
1689,Transformers and Rectifiers India Ltd.,Electric Equipment,272.5,"Strong Momentum: Price above short, medium and long term moving averages","Negative profit growth, promoters decreasing shareholding QoQ",Turnaround companies- loss to profit QoQ ,No Threat for this stock,269.15,276.9,52.25,287.7
1690,Transoceanic Properties Ltd.,Construction & Contracting - Housing,0.0,No Strength for this stock,No weakness for this stock,No Opportunity for this stock,No Threat for this stock,0.0,0.0,0.12,0.12
1691,Trans Asia Corporation Ltd.,Pharmaceuticals,3.2,Rising Net Cash Flow and Cash from Operating activity,New 52 week Low,Stock with Low PE (PE < = 10) ,No Threat for this stock,3.2,3.45,3.2,4.72
1692,Trans Techno Foods Ltd.,NaN,NaN,No Strength for this stock,No weakness for this stock,No Opportunity for this stock,No Threat for this stock,NaN,NaN,NaN,NaN
1693,Trans Plastics Ltd.,NaN,NaN,No Strength for this stock,No weakness for this stock,No Opportunity for this stock,No Threat for this stock,NaN,NaN,NaN,NaN
1694,Transcon Research Ltd.,NaN,NaN,No Strength for this stock,No weakness for this stock,No Opportunity for this stock,No Threat for this stock,NaN,NaN,NaN,NaN
1695,Trackparts of India Ltd.,NaN,NaN,No Strength for this stock,No weakness for this stock,No Opportunity for this stock,No Threat for this stock,NaN,NaN,NaN,NaN
1696,Trans Freight Containers Ltd.,Packaging - Packaging Materials,34.9,"Strong Momentum: Price above short, medium and long term moving averages",Declining Net Cash Flow : Companies not able to generate net cash,Positive Breakout First Resistance ( LTP > R1) ,No Threat for this stock,34.12,35.7,14.29,35.7
1697,Texmaco Rail & Engineering RE Ltd.,Infrastructure,5.12,No Strength for this stock,No weakness for this stock,No Opportunity for this stock,No Threat for this stock,5.08,5.5,5.08,10.0
1698,Transcorp International Ltd.,Travel Services,40.25,"Strong Momentum: Price above short, medium and long term moving averages",Degrowth in Revenue and Profit,Results Screener: Stocks with upcoming results which are seeing positive shifts in share price ,No Threat for this stock,37.77,40.55,26.36,46.15
1699,TPI India Ltd.,NaN,4.1,New 52 Week High,Decline in Net Profit with falling Profit Margin (QoQ),Positive Breakout Third Resistance ( LTP > R3) ,"Degrowth in Revenue, Profits and Operating Profit Margin in recent results (QoQ)",4.1,4.1,1.2,5.0
1700,Tradewell Holdings Ltd.,Finance - Investment,40.62,No Strength for this stock,No weakness for this stock,No Opportunity for this stock,No Threat for this stock,40.62,40.62,22.55,61.95
1701,Touchwood Entertainment Ltd.,Misc. Commercial Services,NaN,Growth in Net Profit with increasing Profit Margin (QoQ),"Negative profit growth, promoters decreasing shareholding QoQ",No Opportunity for this stock,No Threat for this stock,162.0,162.65,129.25,227.35
1702,Transformers & Electricals Kerala Ltd.,NaN,NaN,No Strength for this stock,No weakness for this stock,No Opportunity for this stock,No Threat for this stock,NaN,NaN,NaN,NaN
1736,Titan Foods and Fashions Ltd.,NaN,NaN,No Strength for this stock,No weakness for this stock,No Opportunity for this stock,No Threat for this stock,NaN,NaN,NaN,NaN
1703,Tracxn Technologies Ltd.,Software,117.85,"Strong Momentum: Price above short, medium and long term moving averages",MFs decreased their shareholding last quarter,Negative to Positive growth in Sales and Profit with Strong Price momentum ,No Threat for this stock,115.3,118.8,60.1,124.2
1704,The Phosphate Company Ltd.,Fertilizers,183.0,"Strong Momentum: Price above short, medium and long term moving averages",Poor cash generated from core business - Declining Cash Flow from Operations for last 2 years,Positive Breakout Third Resistance ( LTP > R3) ,No Threat for this stock,170.9,181.0,84.0,214.95
1705,Total Transport Systems Ltd.,Logistics,NaN,Company with Low Debt,Degrowth in Revenue and Profit,No Opportunity for this stock,Red Flag: Large Swings Between Profit and Loss,132.1,138.0,110.1,186.6
1706,TPL Plastech Ltd.,"Plastics - Pet Bottels, Jars & Containers",61.46,"Strong Momentum: Price above short, medium and long term moving averages",Negative Breakdown First Support (LTP < S1),Negative to Positive growth in Sales and Profit with Strong Price momentum ,No Threat for this stock,61.25,63.8,27.1,65.25
1707,TOYAM SPORTS Ltd.,Finance - Stock Broking,5.22,Growth in Net Profit with increasing Profit Margin (QoQ),Negative Breakdown Second Support (LTP < S2),Turnaround companies- loss to profit QoQ ,No Threat for this stock,5.18,5.53,4.65,19.45
1708,Towels India Exports. Ltd.,NaN,NaN,No Strength for this stock,No weakness for this stock,No Opportunity for this stock,No Threat for this stock,NaN,NaN,NaN,NaN
1710,Torrent Pharmaceuticals Ltd.,Pharmaceuticals & Drugs,NaN,"Strong Momentum: Price above short, medium and long term moving averages",MFs decreased their shareholding last quarter,Positive Breakout Second Resistance  ( LTP > R2) ,No Threat for this stock,2469.05,2537.95,1445.55,2537.95
1711,Tourism Finance Corp of India Ltd.,Finance Term Lending,202.0,"Strong Momentum: Price above short, medium and long term moving averages","Negative profit growth, promoters decreasing shareholding QoQ",Positive Breakout Third Resistance ( LTP > R3) ,No Threat for this stock,170.7,202.0,67.2,202.0
1712,Trans Agro Tech Ltd.,NaN,NaN,No Strength for this stock,No weakness for this stock,No Opportunity for this stock,No Threat for this stock,NaN,NaN,NaN,NaN
1713,Total Exports Ltd.,"Hotel, Resort & Restaurants",1.42,No Strength for this stock,No weakness for this stock,No Opportunity for this stock,No Threat for this stock,1.42,1.42,1.27,1.53
1714,Torrent Power SEC Ltd.,NaN,NaN,No Strength for this stock,No weakness for this stock,No Opportunity for this stock,No Threat for this stock,NaN,NaN,NaN,NaN
1715,Tosha International Ltd.,NaN,NaN,No Strength for this stock,No weakness for this stock,No Opportunity for this stock,No Threat for this stock,NaN,NaN,NaN,NaN
1716,Torrent Power Ltd.,Power Generation/Distribution,992.5,"Strong Momentum: Price above short, medium and long term moving averages",Declining Net Cash Flow : Companies not able to generate net cash,Brokers upgraded recommendation or target price in the past three months ,No Threat for this stock,987.25,998.4,430.85,1071.95
1717,Torrent Power AEC Ltd.,NaN,NaN,No Strength for this stock,No weakness for this stock,No Opportunity for this stock,No Threat for this stock,NaN,NaN,NaN,NaN
1718,Torrent Cables_D Ltd.,NaN,NaN,No Strength for this stock,No weakness for this stock,No Opportunity for this stock,No Threat for this stock,NaN,NaN,NaN,NaN
1719,Tonira Pharma Ltd.,NaN,NaN,No Strength for this stock,No weakness for this stock,No Opportunity for this stock,No Threat for this stock,NaN,NaN,NaN,NaN
1720,Tolani Bulk Carriers Ltd.,NaN,NaN,No Strength for this stock,No weakness for this stock,No Opportunity for this stock,No Threat for this stock,NaN,NaN,NaN,NaN
1721,Toor Spinners Ltd.,NaN,NaN,No Strength for this stock,No weakness for this stock,No Opportunity for this stock,No Threat for this stock,NaN,NaN,NaN,NaN
1722,Top Line Shoes Ltd.,NaN,NaN,No Strength for this stock,No weakness for this stock,No Opportunity for this stock,No Threat for this stock,NaN,NaN,NaN,NaN
1723,Torrent Cables Ltd.,Power - Transmission & Equipment,164.0,No Strength for this stock,No weakness for this stock,No Opportunity for this stock,No Threat for this stock,162.0,166.0,115.2,174.5
1724,Top Telemedia Ltd.,NaN,NaN,No Strength for this stock,No weakness for this stock,No Opportunity for this stock,No Threat for this stock,NaN,NaN,NaN,NaN
1725,Tokyo Plast International Ltd.,Plastic Products - Others,112.5,Company with high TTM EPS Growth,High PE with Negative ROE,No Opportunity for this stock,No Threat for this stock,111.0,114.45,88.2,138.75
1726,Tata Nifty India Digital ETF,ETF,NaN,"Strong Momentum: Price above short, medium and long term moving averages",No weakness for this stock,RSI indicating price strength ,No Threat for this stock,78.51,79.14,50.6,80.91
1727,Todays Writing Instruments Ltd.,Printing & Stationery,1.65,No Strength for this stock,No weakness for this stock,No Opportunity for this stock,No Threat for this stock,1.65,1.65,1.38,2.36
1728,Titan Company Ltd.,Diamond  &  Jewellery,NaN,"Strong Momentum: Price above short, medium and long term moving averages",Declining Net Cash Flow : Companies not able to generate net cash,Brokers upgraded recommendation or target price in the past three months ,No Threat for this stock,3793.35,3834.4,2269.6,3861.5
1729,Toheal Pharma Ltd.,Pharmaceuticals & Drugs,84.1,Company with No Debt,Negative Breakdown Third Support (LTP < S3),Highest Recovery from 52 Week Low ,Red Flag: Large Swings Between Profit and Loss,84.1,85.15,9.3,117.06
1730,Trade Wings Ltd.,Travel Services,48.0,No Strength for this stock,No weakness for this stock,No Opportunity for this stock,No Threat for this stock,48.0,48.0,47.7,52.8
1731,Tokyo Finance Ltd.,Finance - NBFC,21.36,"Strong Momentum: Price above short, medium and long term moving averages",Poor cash generated from core business - Declining Cash Flow from Operations for last 2 years,Positive Breakout Third Resistance ( LTP > R3) ,No Threat for this stock,21.36,21.36,10.65,21.36
1732,TMT (India) Ltd.,Engineering,0.0,New 52 week high today,Degrowth in Revenue and Profit,Stock with Low PE (PE < = 10) ,No Threat for this stock,0.0,0.0,2.42,3.21
1733,Tivoli Const Ltd.,Construction & Contracting - Civil,0.0,No Strength for this stock,No weakness for this stock,No Opportunity for this stock,No Threat for this stock,0.0,0.0,2.5,49.55
1734,Tamilnad Mercantile Bank Ltd.,Bank - Private,505.35,Efficient in managing Assets to generate Profits - ROA improving since last 2 year,MFs decreased their shareholding last quarter,Decrease in Provision in recent results ,No Threat for this stock,502.15,508.25,399.0,611.35
1735,Titan Biotech Ltd.,Speciality Chemicals,488.0,"Strong Momentum: Price above short, medium and long term moving averages",Inefficient use of capital to generate profits - RoCE declining in the last 2 years,Highest Recovery from 52 Week Low ,No Threat for this stock,470.1,494.0,193.1,550.0
1737,Titan Alloys Ltd.,NaN,NaN,No Strength for this stock,No weakness for this stock,No Opportunity for this stock,No Threat for this stock,NaN,NaN,NaN,NaN
1738,TITAGARH RAIL SYSTEMS Ltd.,Railways Wagons,NaN,"Strong Momentum: Price above short, medium and long term moving averages",Poor cash generated from core business - Declining Cash Flow from Operations for last 2 years,Positive Breakout First Resistance ( LTP > R1) ,No Threat for this stock,1118.0,1248.9,193.3,1248.9
1739,Tirupati Starch and Chemicals Ltd.,Consumer Food,144.25,"Strong Momentum: Price above short, medium and long term moving averages",Negative Breakdown Third Support (LTP < S3),Highest Recovery from 52 Week Low ,No Threat for this stock,144.45,145.5,58.5,160.9
1740,Tirupati Tyres Ltd.,Trading,89.6,"Strong Momentum: Price above short, medium and long term moving averages",Low Piotroski Score : Companies with weak financials,Positive Breakout First Resistance ( LTP > R1) ,No Threat for this stock,85.0,90.0,22.45,90.0
1741,Tirupati Forge  Ltd.,Auto Ancillaries - Castings/Forgings,NaN,"Strong Momentum: Price above short, medium and long term moving averages",Degrowth in Revenue and Profit,Negative to Positive growth in Sales and Profit with Strong Price momentum ,No Threat for this stock,16.9,17.1,6.75,20.25
1742,Titagarh Steels Ltd.,NaN,NaN,No Strength for this stock,No weakness for this stock,No Opportunity for this stock,No Threat for this stock,NaN,NaN,NaN,NaN
1744,Tranway Technologies Ltd.,IT Services & Consulting,0.0,MACD Crossover Above Signal Line,Declining Net Cash Flow : Companies not able to generate net cash,RSI indicating price strength ,No Threat for this stock,0.0,0.0,6.65,11.9
1745,Tirupati Foam Ltd.,Textiles,0.0,Effectively using its capital to generate profit - RoCE improving in last 2 years,Degrowth in Revenue and Profit,No Opportunity for this stock,No Threat for this stock,86.0,86.0,58.79,104.0
1746,Tips Films Ltd.,Miscellaneous,799.0,Strong Annual EPS Growth,Negative Breakdown First Support (LTP < S1),Negative to Positive growth in Sales and Profit with Strong Price momentum ,No Threat for this stock,760.1,821.0,355.1,994.9
1747,Tips Industries Ltd.,"Film Production, Distribution & Entertainment",385.7,"Strong Momentum: Price above short, medium and long term moving averages",Declining Net Cash Flow : Companies not able to generate net cash,Highest Recovery from 52 Week Low ,No Threat for this stock,385.1,392.9,143.0,403.15
1748,Tirth Plastic Ltd.,Plastics,0.0,New 52 week high today,Inefficient use of capital to generate profits - RoCE declining in the last 2 years,Highest Recovery from 52 Week Low ,No Threat for this stock,0.0,0.0,0.5,6.0
1749,Tirupati Industries Ltd.,other agriculture products,2.35,No Strength for this stock,No weakness for this stock,No Opportunity for this stock,No Threat for this stock,2.35,2.35,2.35,12.7
1750,Tirumala Fujitech Aquafarms Ltd.,NaN,NaN,No Strength for this stock,No weakness for this stock,No Opportunity for this stock,No Threat for this stock,NaN,NaN,NaN,NaN
1751,Tirupati Sarjan Ltd.,Construction - Residential & Commercial Complexes,13.95,Strong Annual EPS Growth,Negative Breakdown Third Support (LTP < S3),No Opportunity for this stock,No Threat for this stock,13.95,13.95,8.0,19.85
1752,Tirupati Fibres & Industries Ltd.,NaN,NaN,No Strength for this stock,No weakness for this stock,No Opportunity for this stock,No Threat for this stock,NaN,NaN,NaN,NaN
1753,The Tinplate Co. of India Ltd.,Iron & Steel,430.45,Company with No Debt,Degrowth in Revenue and Profit,No Opportunity for this stock,No Threat for this stock,419.9,435.8,295.0,461.9
1754,Tirupati Fincorp Ltd.,Finance - Term Lending Institutions,150.0,No Strength for this stock,No weakness for this stock,No Opportunity for this stock,No Threat for this stock,149.8,152.0,10.0,163.0
1755,Tinna Trade Ltd.,Trading,41.68,MACD Crossover Above Signal Line,Red Flag: High Interest Payments Compared to Earnings,Stock with Low PE (PE < = 10) ,No Threat for this stock,41.68,42.99,21.56,64.0
1756,Tinna Oils and Chemicals. Ltd.,NaN,NaN,No Strength for this stock,No weakness for this stock,No Opportunity for this stock,No Threat for this stock,NaN,NaN,NaN,NaN
1757,Tina Electronics Ltd.,NaN,NaN,No Strength for this stock,No weakness for this stock,No Opportunity for this stock,No Threat for this stock,NaN,NaN,NaN,NaN
1758,Tinna Rubber and Infrastructure Ltd.,Speciality Chemicals,560.0,Effectively using its capital to generate profit - RoCE improving in last 2 years,Declining Net Cash Flow : Companies not able to generate net cash,Highest Recovery from 52 Week Low ,No Threat for this stock,554.0,569.6,168.5,660.0
1759,Timken India Ltd.,Auto Ancillaries - Bearings,NaN,"Strong Momentum: Price above short, medium and long term moving averages",Decline in Quarterly Net Profit with falling Profit Margin (YoY),Results Screener: Stocks with upcoming results which are seeing positive shifts in share price ,No Threat for this stock,3368.1,3482.95,2660.0,3569.85
1760,Timbor Home Ltd.,Miscellaneous,2.21,No Strength for this stock,No weakness for this stock,No Opportunity for this stock,No Threat for this stock,2.21,2.21,2.21,7.58
1761,Tilaknagar Industries Ltd.,Breweries & Distilleries,242.2,Stock passes majority of CANSLIM Investment criteria,Negative Breakdown First Support (LTP < S1),Negative to Positive growth in Sales and Profit with Strong Price momentum ,No Threat for this stock,241.95,248.2,98.2,291.4
1762,Tine Agro Ltd.,Textiles,0.0,"Strong Momentum: Price above short, medium and long term moving averages",High PE with Negative ROE,Positive Breakout Third Resistance ( LTP > R3) ,No Threat for this stock,213.1,213.1,6.7,213.1
1763,Timescan Logistics India Ltd.,Logistics,NaN,Effectively using its capital to generate profit - RoCE improving in last 2 years,No weakness for this stock,No Opportunity for this stock,No Threat for this stock,0.0,0.0,110.3,203.7
1764,Tinna Finex Ltd.,NaN,NaN,No Strength for this stock,No weakness for this stock,No Opportunity for this stock,No Threat for this stock,NaN,NaN,NaN,NaN
1765,TIL Ltd.,Engineering - Industrial Equipments,419.8,"Strong Momentum: Price above short, medium and long term moving averages",Decline in Net Profit with falling Profit Margin (QoQ),Highest Recovery from 52 Week Low ,No Threat for this stock,395.0,420.6,103.0,437.0
1766,Times Green Energy India Ltd.,Other agriculture products,0.0,"Strong Momentum: Price above short, medium and long term moving averages",Inefficient use of capital to generate profits - RoCE declining in the last 2 years,RSI indicating price strength ,No Threat for this stock,0.0,0.0,57.05,78.0
1767,Times Bank Ltd.,NaN,NaN,No Strength for this stock,No weakness for this stock,No Opportunity for this stock,No Threat for this stock,NaN,NaN,NaN,NaN
1768,Timex Group India Ltd.,Watches & Accessories,158.4,Strong Annual EPS Growth,Inefficient use of shareholder funds - ROE declining in the last 2 years,No Opportunity for this stock,No Threat for this stock,158.0,161.45,113.1,203.0
1769,Tijaria Polypipes Ltd.,Plastics - Tubes/Pipes/Hoses & Fittings,6.18,Increasing profits every quarter for the past 2 quarters,Declining Revenue every quarter for the past 2 quarters,Stock with Low PE (PE < = 10) ,No Threat for this stock,6.15,6.45,4.1,8.35
1770,Tierra Agrotech Ltd.,Miscellaneous,92.7,No Strength for this stock,Companies with High Debt,Stock with Low PE (PE < = 10) ,No Threat for this stock,88.11,98.9,79.95,195.0
1771,Time Shipping Ltd.,NaN,NaN,No Strength for this stock,No weakness for this stock,No Opportunity for this stock,No Threat for this stock,NaN,NaN,NaN,NaN
1801,The Western India Plywoods Ltd.,Wood & Wood Products,NaN,Company with high TTM EPS Growth,Negative Breakdown First Support (LTP < S1),Negative to Positive growth in Sales and Profit with Strong Price momentum ,No Threat for this stock,175.0,180.0,73.3,188.0
1772,Tiger Logistics India Ltd.,Courier Services,837.95,"Strong Momentum: Price above short, medium and long term moving averages","Negative profit growth, promoters decreasing shareholding QoQ",Negative to Positive growth in Sales and Profit with Strong Price momentum ,No Threat for this stock,819.95,845.0,335.0,870.0
1773,Time Technoplast Ltd.,Plastic Products,175.5,Company with high TTM EPS Growth,Declining Net Cash Flow : Companies not able to generate net cash,Negative to Positive growth in Sales and Profit with Strong Price momentum ,No Threat for this stock,174.4,177.5,69.4,194.1
1774,Tilak Ventures Ltd.,Finance - Investment,5.35,"Strong Momentum: Price above short, medium and long term moving averages",Negative Breakdown First Support (LTP < S1),RSI indicating price strength ,No Threat for this stock,5.05,5.43,2.93,7.0
1775,Times Guaranty Ltd.,Finance - Investment,119.0,Company with No Debt,Inefficient use of capital to generate profits - RoCE declining in the last 2 years,Highest Recovery from 52 Week Low ,No Threat for this stock,115.6,123.7,41.15,165.05
1776,Tide Water Oil Ltd.,Lubricants,NaN,"Strong Momentum: Price above short, medium and long term moving averages",Promoters increased pledged shares QoQ,Positive Breakout Second Resistance  ( LTP > R2) ,No Threat for this stock,1357.0,1428.0,805.15,1467.0
1777,Trans India House Impex Ltd.,Engineering - Industrial Equipments,33.7,"Strong Momentum: Price above short, medium and long term moving averages",MACD Crossover Below Signal Line,Positive Breakout Third Resistance ( LTP > R3) ,No Threat for this stock,31.03,33.7,6.95,40.2
1778,Tiaan Consumer Ltd.,Finance - Others,3.17,Company with Low Debt,Inefficient use of capital to generate profits - RoCE declining in the last 2 years,Stock with Low PE (PE < = 10) ,No Threat for this stock,3.17,3.28,2.21,4.49
1779,Thirani Chemicals Ltd.,NaN,NaN,No Strength for this stock,No weakness for this stock,No Opportunity for this stock,No Threat for this stock,NaN,NaN,NaN,NaN
1780,THINKINK PICTUREZ Ltd.,"Film Production, Distribution & Entertainment",89.25,No Strength for this stock,No weakness for this stock,No Opportunity for this stock,No Threat for this stock,88.0,90.89,62.91,118.95
1781,Tilak Ventures RE Ltd.,Finance - Investment,3.64,No Strength for this stock,No weakness for this stock,No Opportunity for this stock,No Threat for this stock,2.4,4.23,2.4,10.0
1782,Thiru Arooran Sugars Industries Ltd.,Sugar,6.83,No Strength for this stock,No weakness for this stock,No Opportunity for this stock,No Threat for this stock,6.83,7.0,2.66,9.29
1783,Thomas Scott India Ltd.,Textiles & Apparel,0.0,"Strong Momentum: Price above short, medium and long term moving averages",Poor cash generated from core business - Declining Cash Flow from Operations for last 2 years,Negative to Positive growth in Sales and Profit with Strong Price momentum ,No Threat for this stock,265.85,265.85,32.35,265.85
1784,Thirumalai Chemicals Ltd.,Commodity Chemicals,244.45,"Strong Momentum: Price above short, medium and long term moving averages","Negative profit growth, promoters decreasing shareholding QoQ",Results Screener: Stocks with upcoming results which are seeing positive shifts in share price ,Red Flag: Large Swings Between Profit and Loss,241.0,247.75,168.3,256.85
1785,Themis Medicare Ltd.,Pharmaceuticals & Drugs,216.75,Company with Low Debt,Poor cash generated from core business - Declining Cash Flow from Operations for last 2 years,RSI indicating price strength ,No Threat for this stock,213.35,222.05,109.64,239.4
1786,Thejo Engineering Ltd.,Engineering,NaN,Growth in Net Profit with increasing Profit Margin (QoQ),MACD Crossover Below Signal Line,No Opportunity for this stock,No Threat for this stock,1894.0,1922.9,1126.1,2293.9
1787,Thirani Projects  Ltd.,Finance - NBFC,3.9,"Strong Momentum: Price above short, medium and long term moving averages",Degrowth in Revenue and Profit,Highest Recovery from 52 Week Low ,No Threat for this stock,3.68,4.05,1.94,4.66
1788,Thirdwave Financial Intermediaries Ltd.,Finance - Leasing & Hire Purchase,40.54,"Strong Momentum: Price above short, medium and long term moving averages",High PE with Negative ROE,Turnaround companies- loss to profit QoQ ,No Threat for this stock,40.54,40.54,15.25,40.54
1789,Thermax Ltd.,Engineering - Industrial Equipments,NaN,Company with high TTM EPS Growth,No weakness for this stock,Brokers upgraded recommendation or target price in the past three months ,No Threat for this stock,3030.1,3120.0,1872.0,3268.0
1790,The Indian Wood Products Co. L Ltd.,Cigarettes/Tobacco,33.38,Strong Annual EPS Growth,Negative Breakdown First Support (LTP < S1),No Opportunity for this stock,No Threat for this stock,32.7,35.5,18.85,40.5
1791,Thyrocare Technologies Ltd.,Hospital & Healthcare Services,625.1,Growth in Net Profit with increasing Profit Margin (QoQ),Companies with High Promoter Pledge,No Opportunity for this stock,No Threat for this stock,622.5,633.15,415.4,695.0
1792,The Yamuna Syndicate Ltd.,Automobile - Tractors,0.0,"Strong Momentum: Price above short, medium and long term moving averages",Inefficient use of capital to generate profits - RoCE declining in the last 2 years,Highest Recovery from 52 Week Low ,No Threat for this stock,0.0,0.0,NaN,NaN
